A,C,P,B,L,R,LA
3,4,87,32.84730148,213.9329987,0.980000019,19
3,4,90,35.45949936,220.6000061,1,20
3,5,87,35.46279907,180,1,21
3,5,90,42.79109955,220.1999969,1,22
3,6,84,27.78549957,141,1,23
3,6,87,33.18980026,180.6000061,1,24
3,6,90,42.09289932,240,1,25
3,7,84,30.07159996,183.7330017,0.980000019,26
3,7,87,33.54600143,190.1999969,1,27
3,7,90,40.54219818,260,1,28
3,8,78,23.6413002,132.3999939,1,29
3,8,81,22.21509933,183.7330017,0.980000019,30
3,8,84,31.15259933,170.1999969,1,31
3,8,90,43.48789978,300.2000122,1,32
2,1,60,14.15470028,384.9660034,0.660000026,33
2,1,66,16.10720062,163.3329926,0.920000017,34
2,1,78,18.01740074,204.1329956,0.860000014,35
2,1,81,17.99469948,204.5330048,0.879999995,36
2,1,87,18.18090057,148.6670074,0.959999979,37
2,1,90,20.80290031,187.8670044,0.959999979,38
2,2,60,12.25090027,133.9329987,0.920000017,39
2,2,66,16.10070038,121,0.939999998,40
2,2,78,17.99139977,287.8909912,0.720000029,41
2,2,84,24.31349945,93.73329926,0.980000019,42
2,2,87,18.56649971,185.7330017,0.860000014,43
2,2,90,27.80419922,180.8000031,0.939999998,44
2,3,60,18.01740074,178.4669952,0.839999974,45
2,3,84,19.04640007,163.3329926,0.920000017,46
2,3,87,23.03689957,150.3999939,0.939999998,47
2,3,90,25.8939991,154.9329987,0.980000019,48
2,4,81,18.21349907,147.0670013,0.899999976,49
2,4,84,23.0727005,124.5329971,0.980000019,50
2,4,87,31.79150009,154.1329956,0.980000019,51
2,4,90,34.22060013,163.7330017,0.980000019,52
2,5,87,34.24670029,150.6670074,0.959999979,53
2,5,90,41.40499878,205.7330017,0.920000017,54
2,6,84,26.95170021,115.6460037,0.959999979,55
2,6,87,31.93779945,131.1999969,1,56
2,6,90,40.54320145,181.7330017,0.980000019,57
2,7,84,29.31259918,204.3999939,0.899999976,58
2,7,87,32.35589981,155.9329987,0.980000019,59
2,7,90,38.91450119,216.6670074,0.959999979,60
2,8,75,18.43230057,170.8000031,0.899999976,61
2,8,78,22.68390083,157.2669983,0.899999976,62
2,8,81,21.35849953,184.7330017,0.920000017,63
2,8,84,30.01539993,238.2669983,0.860000014,64
2,8,90,41.73899841,277.1329956,0.920000017,65
1,1,60,6.892250061,1006.52002,0.340000004,66
1,1,66,10.75829983,1085.459961,0.360000014,67
1,1,78,10.78759956,823.3330078,0.479999989,68
1,1,81,8.916350365,267.6870117,0.680000007,69
1,1,90,11.19180012,359.3200073,0.680000007,70
1,2,66,8.864299774,811.9050293,0.460000008,71
1,2,84,10.83959961,512.585022,0.620000005,72
1,2,90,13.46070004,336.6669922,0.680000007,73
1,3,60,10.82979965,450,0.600000024,74
1,3,84,11.22430038,413.7409973,0.680000007,75
1,3,87,9.271800041,313.3330078,0.720000029,76
1,3,90,13.45100021,336.6669922,0.720000029,77
1,4,84,9.307579994,273.3330078,0.759999991,78
1,4,87,13.46070004,323.3330078,0.759999991,79
1,4,90,15.7524004,226.6670074,0.800000012,80
1,5,87,17.64970016,226.6670074,0.800000012,81
1,5,90,19.82749939,370,0.680000007,82
1,6,84,13.05650043,446.6669922,0.639999986,83
1,6,87,17.63669968,466.6669922,0.680000007,84
1,6,90,18.22719955,344.8980103,0.74000001,85
1,7,87,15.72319984,280,0.779999971,86
1,8,78,9.135160446,460,0.560000002,87
3,1,60,14.98110008,166.7330017,0.980000019,0
3,1,66,16.8003006,191.1999969,0.939999998,1
3,1,78,18.69099998,151.3999939,1,2
3,1,81,18.7071991,150.8000031,1,3
3,1,87,18.90649986,161.8000031,1,4
3,1,90,21.67900085,211.3999939,1,5
3,2,60,13.0447998,111.5999985,1,6
3,2,66,16.8295002,147.2109985,0.939999998,7
3,2,78,18.70070076,110.5999985,1,8
3,2,84,25.04560089,111.4000015,1,9
3,2,87,19.26609993,120.4000015,1,10
3,2,90,28.8307991,200.8000031,1,11
3,3,60,18.71699905,111,1,12
3,3,81,20.60449982,100.5999985,1,13
3,3,84,19.95179939,160.3999939,1,14
3,3,87,23.93580055,160.8000031,1,15
3,3,90,26.90430069,200.6000061,1,16
3,4,81,18.91950035,121.8000031,1,17
3,4,84,23.94549942,162.3999939,1,18
3,4,87,32.85710144,200.1999969,1,19
3,4,90,35.44979858,233.5330048,0.980000019,20
3,5,87,35.45949936,180,1,21
3,5,90,42.79439926,220.1999969,1,22
3,6,84,27.77249908,140.3999939,1,23
3,6,87,33.18650055,180,1,24
3,6,90,42.08959961,240,1,25
3,7,84,30.05859947,170.3999939,1,26
3,7,87,33.52980042,190,1,27
3,7,90,40.53570175,260,1,28
3,8,78,23.6413002,131.8000031,1,29
3,8,81,22.20529938,170.1999969,1,30
3,8,84,31.12989998,170.6000061,1,31
3,8,90,43.49119949,300,1,32
2,1,60,14.21000004,381.0669861,0.720000029,33
2,1,66,16.11039925,283.7330017,0.800000012,34
2,1,78,17.97509956,190.3999939,0.899999976,35
2,1,81,18.0109005,164.5330048,0.920000017,36
2,1,87,18.21999931,148.2669983,0.959999979,37
2,1,90,20.78660011,200.3999939,0.939999998,38
2,2,60,12.22159958,160.3999939,0.899999976,39
2,2,66,16.06159973,240.6000061,0.800000012,40
2,2,78,18.01740074,137.0670013,0.899999976,41
2,2,84,24.28420067,136.0540009,0.920000017,42
2,2,87,18.55999947,130.3999939,0.939999998,43
2,2,90,27.8010006,140.8000031,1,44
2,3,60,18.02389908,139.6600037,0.879999995,45
2,3,84,19.04640007,191.6000061,0.899999976,46
2,3,87,23.06290054,177.8670044,0.920000017,47
2,3,90,25.88419914,181.6000061,0.939999998,48
2,4,81,18.25250053,187.2669983,0.860000014,49
2,4,84,23.05970001,124.1330032,0.980000019,50
2,4,87,31.79800034,154.9329987,0.980000019,51
2,4,90,34.21409988,177.8670044,0.959999979,52
2,5,87,34.2336998,176.3329926,0.939999998,53
2,5,90,41.40499878,177.4669952,0.959999979,54
2,6,84,26.91270065,167.4669952,0.899999976,55
2,6,87,31.91180038,143.9329987,0.980000019,56
2,6,90,40.51720047,192.6670074,0.959999979,57
2,7,84,29.21500015,228.2669983,0.860000014,58
2,7,87,32.28440094,140.1999969,1,59
2,7,90,38.95349884,204.3329926,0.980000019,60
2,8,75,18.41600037,157.0670013,0.899999976,61
2,8,78,22.70660019,143.9329987,0.920000017,62
2,8,81,21.44960022,132.1999969,1,63
2,8,84,30.03820038,171.1999969,0.939999998,64
2,8,90,41.70970154,315.9330139,0.879999995,65
1,1,60,6.892250061,1963.040039,0.200000003,66
1,1,66,10.78759956,943.3330078,0.419999987,67
1,1,78,10.79080009,608.1400146,0.439999998,68
1,1,81,8.935870171,423.3330078,0.660000026,69
1,1,90,11.17879963,326.6669922,0.680000007,70
1,2,66,8.88381958,490,0.540000022,71
1,2,84,10.83640003,343.3330078,0.699999988,72
1,2,90,13.50300026,216.6670074,0.800000012,73
1,3,60,10.84939957,390.1359863,0.639999986,74
1,3,84,11.17879963,380,0.680000007,75
1,3,87,9.229510307,326.6669922,0.680000007,76
1,3,90,13.47379971,323.3330078,0.720000029,77
1,4,84,9.307579994,240.5559998,0.720000029,78
1,4,87,13.48349953,270,0.759999991,79
1,4,90,15.71990013,346.6669922,0.699999988,80
1,5,87,17.6692009,160,0.899999976,81
1,5,90,19.82749939,410,0.660000026,82
1,6,84,13.02070045,435,0.560000002,83
1,6,87,17.61389923,365.7139893,0.660000026,84
1,6,90,18.33130074,220,0.839999974,85
1,7,87,15.7524004,226.6670074,0.800000012,86
1,8,78,9.174200058,513.3330078,0.579999983,87
3,1,60,14.9843998,181.6670074,0.959999979,0
3,1,66,16.83600044,191.3999939,0.939999998,1
3,1,78,18.69750023,165.9329987,0.980000019,2
3,1,81,18.71050072,150.8000031,1,3
3,1,87,18.89030075,160.3999939,1,4
3,1,90,21.67580032,210.8000031,1,5
3,2,60,13.0156002,111,1,6
3,2,66,16.83930016,146.8670044,0.959999979,7
3,2,78,18.70070076,111.1999969,1,8
3,2,84,25.00659943,110.4000015,1,9
3,2,87,19.24010086,120.8000031,1,10
3,2,90,28.83410072,200.6000061,1,11
3,3,60,18.70400047,111.8000031,1,12
3,3,81,20.63699913,100.1999969,1,13
3,3,84,19.95499992,160.3999939,1,14
3,3,87,23.93250084,161,1,15
3,3,90,26.91410065,201,1,16
3,4,81,18.87400055,120.4000015,1,17
3,4,84,23.92930031,161.1999969,1,18
3,4,87,32.85380173,200.6000061,1,19
3,4,90,35.44649887,220.1999969,1,20
3,5,87,35.49530029,181.3999939,1,21
3,5,90,42.80089951,220,1,22
3,6,84,27.79859924,140.6000061,1,23
3,6,87,33.17670059,180,1,24
3,6,90,42.1026001,240.1999969,1,25
3,7,84,30.05859947,170.6000061,1,26
3,7,87,33.53950119,190.1999969,1,27
3,7,90,40.54539871,260,1,28
3,8,78,23.6413002,132,1,29
3,8,81,22.24430084,170.6000061,1,30
3,8,84,31.13960075,170.3999939,1,31
3,8,90,43.49119949,300,1,32
2,1,60,14.17090034,379.8670044,0.720000029,33
2,1,66,16.06489944,270,0.779999971,34
2,1,78,17.97839928,176.6670074,0.899999976,35
2,1,81,17.98810005,179.6600037,0.879999995,36
2,1,87,18.16139984,161.1999969,0.939999998,37
2,1,90,20.82570076,214.1329956,0.920000017,38
2,2,60,12.27040005,94.53330231,0.980000019,39
2,2,66,16.05509949,227.0670013,0.800000012,40
2,2,78,18.00769997,190.3999939,0.819999993,41
2,2,84,24.31669998,201.1999969,0.839999974,42
2,2,87,18.55019951,171.1999969,0.879999995,43
2,2,90,27.76189995,140.3999939,1,44
2,3,60,18.02070045,165.3329926,0.879999995,45
2,3,84,19.03989983,137.4669952,0.959999979,46
2,3,87,23.07920074,137.0670013,0.959999979,47
2,3,90,25.8939991,168.6670074,0.959999979,48
2,4,81,18.22319984,93.53330231,0.980000019,49
2,4,84,23.08250046,123.3330002,0.980000019,50
2,4,87,31.80450058,153.7330017,0.980000019,51
2,4,90,34.2173996,150.3999939,1,52
2,5,87,34.20759964,176.3329926,0.939999998,53
2,5,90,41.39519882,192.3999939,0.939999998,54
2,6,84,26.93219948,154.1329956,0.939999998,55
2,6,87,31.9605999,184.1329956,0.939999998,56
2,6,90,40.52700043,178.3329926,0.980000019,57
2,7,84,29.26059914,202.8000031,0.899999976,58
2,7,87,32.30059814,140.3999939,1,59
2,7,90,38.93719864,191.1999969,1,60
2,8,75,18.32489967,157.2669983,0.899999976,61
2,8,78,22.6935997,103.9329987,0.980000019,62
2,8,81,21.40080071,212.8000031,0.879999995,63
2,8,84,30.0739994,171.3999939,0.939999998,64
2,8,90,41.71620178,287.0669861,0.899999976,65
1,1,60,6.905260086,1241.48999,0.300000012,66
1,1,66,10.73880005,970,0.360000014,67
1,1,78,10.82979965,485.3739929,0.560000002,68
1,1,81,8.935870171,396.6669922,0.680000007,69
1,1,90,11.19509983,246.6670074,0.759999991,70
1,2,66,8.906590462,410,0.620000005,71
1,2,84,10.85910034,396.6669922,0.639999986,72
1,2,90,13.48999977,230,0.819999993,73
1,3,60,10.83959961,376.5310059,0.639999986,74
1,3,84,11.15279961,329.5039978,0.660000026,75
1,3,87,9.229510307,435,0.639999986,76
1,3,90,13.42500019,496.6669922,0.600000024,77
1,4,84,9.3270998,233.3329926,0.759999991,78
1,4,87,13.48349953,270,0.779999971,79
1,4,90,15.7166996,253.3329926,0.759999991,80
1,5,87,17.60409927,400,0.74000001,81
1,5,90,19.87960052,303.3330078,0.74000001,82
1,6,84,13.08899975,393.3330078,0.639999986,83
1,6,87,17.64640045,293.3330078,0.720000029,84
1,6,90,18.25320053,276.8710022,0.759999991,85
1,7,87,15.73939991,266.6669922,0.74000001,86
1,8,78,9.170949936,473.3330078,0.579999983,87
3,1,60,14.9843998,181.9049988,0.939999998,0
3,1,66,16.84900093,164.3329926,0.980000019,1
3,1,78,18.7071991,176.6670074,0.959999979,2
3,1,81,18.7234993,164.5330048,0.980000019,3
3,1,87,18.88699913,161.6000061,1,4
3,1,90,21.66270065,210.1999969,1,5
3,2,60,13.06760025,138.4669952,0.959999979,6
3,2,66,16.8295002,133.5330048,0.980000019,7
3,2,78,18.71699905,110.1999969,1,8
3,2,84,25.01959991,111.1999969,1,9
3,2,87,19.26930046,120.4000015,1,10
3,2,90,28.85359955,201.1999969,1,11
3,3,60,18.69420052,111,1,12
3,3,81,20.65329933,101.4000015,1,13
3,3,84,19.95179939,160.1999969,1,14
3,3,87,23.95859909,161,1,15
3,3,90,26.91080093,201,1,16
3,4,81,18.89030075,121.4000015,1,17
3,4,84,23.94879913,160.6000061,1,18
3,4,87,32.83110046,200.3999939,1,19
3,4,90,35.44979858,220.1999969,1,20
3,5,87,35.48559952,180.8000031,1,21
3,5,90,42.79759979,220.1999969,1,22
3,6,84,27.80179977,140.6000061,1,23
3,6,87,33.18650055,180,1,24
3,6,90,42.09289932,240.1999969,1,25
3,7,84,30.09440041,170.6000061,1,26
3,7,87,33.54600143,190,1,27
3,7,90,40.55849838,260.3999939,1,28
3,8,78,23.64450073,131.3999939,1,29
3,8,81,22.22159958,171.1999969,1,30
3,8,84,31.14290047,183.7330017,0.980000019,31
3,8,90,43.49119949,300,1,32
2,1,60,14.18719959,378.0559998,0.699999988,33
2,1,66,16.05190086,283.3330078,0.779999971,34
2,1,78,17.9654007,177.8670044,0.899999976,35
2,1,81,18.01420021,166.1329956,0.920000017,36
2,1,87,18.20050049,120.8000031,1,37
2,1,90,20.81920052,213.7330017,0.920000017,38
2,2,60,12.24769974,174.7330017,0.879999995,39
2,2,66,16.10070038,146.6670074,0.899999976,40
2,2,78,18.01740074,137.2669983,0.899999976,41
2,2,84,24.32979965,121.1999969,0.939999998,42
2,2,87,18.54700089,104.1330032,0.980000019,43
2,2,90,27.79770088,195.3329926,0.920000017,44
2,3,60,18.04669952,153.8000031,0.879999995,45
2,3,84,19.08550072,138.6670074,0.959999979,46
2,3,87,23.06940079,137.4669952,0.959999979,47
2,3,90,25.90369987,155.7330017,0.980000019,48
2,4,81,18.2166996,147.6670074,0.899999976,49
2,4,84,23.05970001,111.1999969,1,50
2,4,87,31.77519989,206.6670074,0.920000017,51
2,4,90,34.2173996,190,0.939999998,52
2,5,87,34.22060013,203.1999969,0.899999976,53
2,5,90,41.38550186,164.5330048,0.980000019,54
2,6,84,26.89970016,234.9329987,0.860000014,55
2,6,87,31.94759941,144.7330017,0.980000019,56
2,6,90,40.53020096,189.2669983,0.959999979,57
2,7,84,29.26379967,190.6670074,0.899999976,58
2,7,87,32.30390167,140.8000031,1,59
2,7,90,38.95999908,220.0670013,0.959999979,60
2,8,75,18.40950012,130.1999969,0.939999998,61
2,8,78,22.67740059,170.3999939,0.879999995,62
2,8,81,21.35519981,227.279007,0.860000014,63
2,8,84,30.09350014,170.8000031,0.939999998,64
2,8,90,41.7356987,277.3330078,0.920000017,65
1,1,60,6.84995985,1156.670044,0.280000001,66
1,1,66,10.81680012,703.3330078,0.5,67
1,1,78,10.87209988,417.3469849,0.639999986,68
1,1,81,8.916350365,567.007019,0.579999983,69
1,1,90,11.20479965,393.3330078,0.699999988,70
1,2,66,8.887069702,441.3039856,0.579999983,71
1,2,84,10.90139961,210,0.779999971,72
1,2,90,13.45419979,296.6669922,0.74000001,73
1,3,60,10.81680012,796.6669922,0.519999981,74
1,3,84,11.16899967,326.6669922,0.660000026,75
1,3,87,9.23927021,366.6669922,0.660000026,76
1,3,90,13.49979973,296.6669922,0.720000029,77
1,4,84,9.310839653,246.6670074,0.74000001,78
1,4,87,13.47049999,283.3330078,0.759999991,79
1,4,90,15.7784996,186.6670074,0.860000014,80
1,5,87,17.6529007,213.3329926,0.839999974,81
1,5,90,19.84379959,276.6669922,0.779999971,82
1,6,84,13.10849953,260,0.74000001,83
1,6,87,17.60409927,426.6669922,0.639999986,84
1,6,90,18.22069931,393.3330078,0.699999988,85
1,7,87,15.72970009,270.4760132,0.759999991,86
1,8,78,9.206729889,446.6669922,0.639999986,87
3,1,60,15.01360035,194,0.939999998,0
3,1,66,16.80680084,177.2669983,0.959999979,1
3,1,78,18.71699905,151.3999939,1,2
3,1,81,18.7071991,151,1,3
3,1,87,18.90979958,161.3999939,1,4
3,1,90,21.68549919,210.1999969,1,5
3,2,60,13.01229954,112.5999985,1,6
3,2,66,16.79050064,133.5330048,0.980000019,7
3,2,78,18.71050072,123.7330017,0.980000019,8
3,2,84,25.02930069,110.8000031,1,9
3,2,87,19.23349953,133.7330017,0.980000019,10
3,2,90,28.83729935,200.3999939,1,11
3,3,60,18.68120003,110.8000031,1,12
3,3,81,20.60770035,101,1,13
3,3,84,19.95179939,173.9329987,0.980000019,14
3,3,87,23.94549942,160.1999969,1,15
3,3,90,26.87179947,200.1999969,1,16
3,4,81,18.89030075,135.1329956,0.980000019,17
3,4,84,23.92930031,161.1999969,1,18
3,4,87,32.84080124,200.6000061,1,19
3,4,90,35.44649887,220.6000061,1,20
3,5,87,35.49209976,180.3999939,1,21
3,5,90,42.81710052,221,1,22
3,6,84,27.80179977,141.1999969,1,23
3,6,87,33.16699982,180,1,24
3,6,90,42.07009888,253.5330048,0.980000019,25
3,7,84,30.08460045,170.8000031,1,26
3,7,87,33.55260086,190.1999969,1,27
3,7,90,40.54219818,260.2000122,1,28
3,8,78,23.63150024,131,1,29
3,8,81,22.22480011,170.8000031,1,30
3,8,84,31.14290047,170.8000031,1,31
3,8,90,43.50419998,300.7999878,1,32
2,1,60,14.15139961,355.2000122,0.720000029,33
2,1,66,16.10390091,230.8000031,0.839999974,34
2,1,78,17.99139977,176.6670074,0.899999976,35
2,1,81,17.98810005,124.5329971,0.980000019,36
2,1,87,18.19720078,135.3329926,0.980000019,37
2,1,90,20.76390076,160.3999939,1,38
2,2,60,12.23139954,173.9329987,0.860000014,39
2,2,66,16.10070038,120.1999969,0.939999998,40
2,2,78,18.00769997,150.8000031,0.879999995,41
2,2,84,24.29400063,80.40000153,1,42
2,2,87,18.55999947,159.8670044,0.899999976,43
2,2,90,27.78790092,182.8000031,0.939999998,44
2,3,60,18.05970001,112.8000031,0.939999998,45
2,3,84,19.04969978,165.6459961,0.899999976,46
2,3,87,23.07920074,124.9329987,0.980000019,47
2,3,90,25.85169983,167.0670013,0.959999979,48
2,4,81,18.20700073,133.5330048,0.920000017,49
2,4,84,23.0727005,137.0670013,0.959999979,50
2,4,87,31.78820038,207.4669952,0.899999976,51
2,4,90,34.22719955,164.5330048,0.980000019,52
2,5,87,34.25970078,163.2649994,0.920000017,53
2,5,90,41.40499878,164.9329987,0.980000019,54
2,6,84,26.92569923,127.0670013,0.959999979,55
2,6,87,31.94759941,157.2669983,0.959999979,56
2,6,90,40.48789978,180.5330048,0.980000019,57
2,7,84,29.21179962,190.2669983,0.899999976,58
2,7,87,32.26160049,153.3329926,0.980000019,59
2,7,90,38.93719864,231.3999939,0.939999998,60
2,8,75,18.42580032,144.8300018,0.899999976,61
2,8,78,22.69039917,263.3330078,0.819999993,62
2,8,81,21.34219933,224.5330048,0.879999995,63
2,8,84,30.06749916,157.8670044,0.959999979,64
2,8,90,41.7519989,249.4669952,0.959999979,65
1,1,60,6.915019989,1026.73999,0.360000014,66
1,1,66,10.78759956,662.2449951,0.5,67
1,1,78,10.88189983,490,0.579999983,68
1,1,81,8.906590462,417.3469849,0.579999983,69
1,1,90,11.18200016,508.980011,0.639999986,70
1,2,66,8.887069702,688.8889771,0.439999998,71
1,2,84,10.83310032,512.585022,0.560000002,72
1,2,90,13.48029995,264.4440002,0.759999991,73
1,3,60,10.83640003,316.6669922,0.660000026,74
1,3,84,11.18529987,340,0.699999988,75
1,3,87,9.219750404,386.5310059,0.680000007,76
1,3,90,13.44769955,390,0.660000026,77
1,4,84,9.323849678,246.6670074,0.800000012,78
1,4,87,13.48349953,163.3329926,0.860000014,79
1,4,90,15.72640038,320,0.680000007,80
1,5,87,17.68219948,200,0.860000014,81
1,5,90,19.88929939,367.7780151,0.699999988,82
1,6,84,13.01089954,672.2449951,0.460000008,83
1,6,87,17.63990021,373.3330078,0.74000001,84
1,6,90,18.16209984,526.6669922,0.660000026,85
1,7,87,15.70689964,333.3330078,0.720000029,86
1,8,78,9.226249695,353.3330078,0.699999988,87
3,1,60,15.02009964,169.5330048,0.980000019,0
3,1,66,16.81979942,164.7330017,0.980000019,1
3,1,78,18.6779995,177.0670013,0.959999979,2
3,1,81,18.72030067,150.3999939,1,3
3,1,87,18.87400055,173.9329987,0.980000019,4
3,1,90,21.6692009,210.6000061,1,5
3,2,60,13.07409954,112.5999985,1,6
3,2,66,16.8295002,134.6260071,0.959999979,7
3,2,78,18.7234993,111.4000015,1,8
3,2,84,25.03580093,125.7330017,0.980000019,9
3,2,87,19.24979973,120.8000031,1,10
3,2,90,28.82099915,200.1999969,1,11
3,3,60,18.7071991,111.1999969,1,12
3,3,81,20.63699913,100.8000031,1,13
3,3,84,19.94199944,161,1,14
3,3,87,23.94879913,160.6000061,1,15
3,3,90,26.90430069,201.1999969,1,16
3,4,81,18.86750031,120.8000031,1,17
3,4,84,23.92280006,161.6000061,1,18
3,4,87,32.85380173,201,1,19
3,4,90,35.46929932,220.3999939,1,20
3,5,87,35.47259903,180.6000061,1,21
3,5,90,42.80410004,221.6000061,1,22
3,6,84,27.79529953,140,1,23
3,6,87,33.17670059,180,1,24
3,6,90,42.09289932,240.1999969,1,25
3,7,84,30.09760094,171.8000031,1,26
3,7,87,33.53300095,190,1,27
3,7,90,40.55849838,261,1,28
3,8,78,23.64450073,131.8000031,1,29
3,8,81,22.20529938,184.1329956,0.980000019,30
3,8,84,31.13310051,170.1999969,1,31
3,8,90,43.48139954,300.6000061,1,32
2,1,60,14.1480999,462.6669922,0.620000005,33
2,1,66,16.09090042,231.1999969,0.819999993,34
2,1,78,17.96859932,177.4669952,0.899999976,35
2,1,81,18.02070045,137.4669952,0.959999979,36
2,1,87,18.1711998,228.2669983,0.860000014,37
2,1,90,20.77689934,226.6670074,0.920000017,38
2,2,60,12.22490025,213.5330048,0.879999995,39
2,2,66,16.0746994,253.9329987,0.819999993,40
2,2,78,17.99139977,217.4669952,0.800000012,41
2,2,84,24.38509941,95.33329773,0.980000019,42
2,2,87,18.61199951,104.9329987,0.980000019,43
2,2,90,27.79120064,141.1999969,1,44
2,3,60,18.04999924,124.5329971,0.920000017,45
2,3,84,19.01709938,176.6670074,0.899999976,46
2,3,87,23.05970001,124.5329971,0.980000019,47
2,3,90,25.85490036,193.3329926,0.920000017,48
2,4,81,18.21349907,160.3999939,0.879999995,49
2,4,84,23.10849953,139.4669952,0.959999979,50
2,4,87,31.77840042,154.1329956,0.980000019,51
2,4,90,34.21089935,177.4669952,0.959999979,52
2,5,87,34.21409988,175.3329926,0.920000017,53
2,5,90,41.39199829,164.5330048,0.980000019,54
2,6,84,26.96800041,128.2669983,0.959999979,55
2,6,87,31.93460083,143.7330017,0.980000019,56
2,6,90,40.50099945,204.8000031,0.939999998,57
2,7,84,29.22800064,218.1329956,0.879999995,58
2,7,87,32.2779007,154.1329956,0.980000019,59
2,7,90,38.93069839,231,0.939999998,60
2,8,75,18.41279984,144.5330048,0.920000017,61
2,8,78,22.70339966,184.5330048,0.860000014,62
2,8,81,21.34219933,197.6670074,0.899999976,63
2,8,84,30.13260078,158.0670013,0.959999979,64
2,8,90,41.72600174,262,0.939999998,65
1,1,60,6.879240036,1272.219971,0.300000012,66
1,1,66,10.77779961,1002.380005,0.5,67
1,1,78,10.83959961,450,0.579999983,68
1,1,81,8.92936039,370,0.660000026,69
1,1,90,11.15600014,473.3330078,0.579999983,70
1,2,66,8.84803009,879.9320068,0.460000008,71
1,2,84,10.86559963,254.0820007,0.759999991,72
1,2,90,13.46399975,287.6870117,0.720000029,73
1,3,60,10.86559963,290,0.699999988,74
1,3,84,11.17879963,326.6669922,0.720000029,75
1,3,87,9.26529026,366.6669922,0.680000007,76
1,3,90,13.44769955,256.6669922,0.759999991,77
1,4,84,9.340109825,220,0.819999993,78
1,4,87,13.52250004,178.8439941,0.860000014,79
1,4,90,15.72970009,306.6669922,0.720000029,80
1,5,87,17.68869972,202.4490051,0.819999993,81
1,5,90,19.85359955,276.6669922,0.74000001,82
1,6,84,13.08250046,700,0.519999981,83
1,6,87,17.63669968,266.6669922,0.759999991,84
1,6,90,18.21089935,331.2929993,0.699999988,85
1,7,87,15.65810013,306.6669922,0.720000029,86
1,8,78,9.203479767,433.3330078,0.680000007,87
3,1,60,15.0461998,237,0.899999976,0
3,1,66,16.81649971,191.0200043,0.939999998,1
3,1,78,18.70070076,152.6000061,1,2
3,1,81,18.71369934,151.1999969,1,3
3,1,87,18.88380051,174.3329926,0.980000019,4
3,1,90,21.66270065,211.1999969,1,5
3,2,60,13.06439972,126.5329971,0.980000019,6
3,2,66,16.85230064,134.1329956,0.980000019,7
3,2,78,18.70070076,110.8000031,1,8
3,2,84,25.00979996,123.5329971,0.980000019,9
3,2,87,19.2465992,121,1,10
3,2,90,28.82430077,200.3999939,1,11
3,3,60,18.70070076,112,1,12
3,3,81,20.61420059,100.1999969,1,13
3,3,84,19.96150017,161.1999969,1,14
3,3,87,23.95199966,160.3999939,1,15
3,3,90,26.92060089,200.8000031,1,16
3,4,81,18.87730026,120.8000031,1,17
3,4,84,23.92280006,161,1,18
3,4,87,32.85710144,201,1,19
3,4,90,35.45629883,221.8000031,1,20
3,5,87,35.49209976,180.6000061,1,21
3,5,90,42.81389999,220.1999969,1,22
3,6,84,27.77249908,140.3999939,1,23
3,6,87,33.18320084,180.6000061,1,24
3,6,90,42.10589981,240.1999969,1,25
3,7,84,30.09110069,171.6000061,1,26
3,7,87,33.5265007,190,1,27
3,7,90,40.55519867,260.3999939,1,28
3,8,78,23.62829971,131.3999939,1,29
3,8,81,22.21179962,170.6000061,1,30
3,8,84,31.10059929,170,1,31
3,8,90,43.48789978,300,1,32
2,1,60,14.16119957,330.5440063,0.680000007,33
2,1,66,16.0746994,203.3329926,0.860000014,34
2,1,78,17.98810005,178.6670074,0.899999976,35
2,1,81,17.99139977,124.1330032,0.980000019,36
2,1,87,18.1548996,173.7330017,0.920000017,37
2,1,90,20.77359962,227.4669952,0.920000017,38
2,2,60,12.23789978,161.3999939,0.879999995,39
2,2,66,16.08119965,187.0670013,0.839999974,40
2,2,78,18.00119972,177.2669983,0.839999974,41
2,2,84,24.30369949,135.6459961,0.899999976,42
2,2,87,18.55349922,185.3329926,0.860000014,43
2,2,90,27.78790092,166.6670074,0.959999979,44
2,3,60,18.03039932,125.1330032,0.920000017,45
2,3,84,19.04969978,164.5330048,0.920000017,46
2,3,87,23.07920074,124.1330032,0.980000019,47
2,3,90,25.84519959,140.3999939,1,48
2,4,81,18.19389915,121,0.939999998,49
2,4,84,23.0564003,138.4349976,0.939999998,50
2,4,87,31.82719994,167.4669952,0.959999979,51
2,4,90,34.23040009,177.8670044,0.959999979,52
2,5,87,34.20759964,201.8000031,0.879999995,53
2,5,90,41.3757019,177.4669952,0.959999979,54
2,6,84,26.92900085,167.8670044,0.899999976,55
2,6,87,31.94440079,144.1329956,0.980000019,56
2,6,90,40.54970169,180.3329926,0.980000019,57
2,7,84,29.27359962,151.2929993,0.939999998,58
2,7,87,32.3103981,140.8000031,1,59
2,7,90,38.94049835,204.3329926,0.980000019,60
2,8,75,18.40620041,170.1999969,0.879999995,61
2,8,78,22.68709946,131.8370056,0.920000017,62
2,8,81,21.3390007,212.2449951,0.860000014,63
2,8,84,30.05120087,184.1329956,0.920000017,64
2,8,90,41.70970154,275.7330017,0.939999998,65
1,1,60,6.937789917,687.0369873,0.400000006,66
1,1,66,10.75500011,1057.089966,0.360000014,67
1,1,78,10.82660007,526.1900024,0.560000002,68
1,1,81,8.987919807,290,0.779999971,69
