A,C,P,B,L,R,LA
3,4,87,32.8473,201.2,1,19
3,4,87,32.8506,200.8,1,19
3,4,87,32.8538,201.2,1,19
3,4,87,32.8376,200.2,1,19
3,4,87,32.8441,201.6,1,19
3,4,87,32.8376,200.8,1,19
3,4,87,32.8473,201,1,19
3,4,87,32.8311,200.4,1,19
3,4,87,32.8473,200.4,1,19
3,4,87,32.8278,200,1,19
3,4,87,32.8473,200.6,1,19
3,4,87,32.8538,201.2,1,19
3,4,87,32.8311,200.816,0.98,19
3,4,87,32.8278,200.612,0.98,19
3,4,87,32.8506,200.8,1,19
3,4,87,32.8278,200.6,1,19
3,4,87,32.8636,202.4,1,19
3,4,87,32.8506,201.2,1,19
3,4,87,32.8473,201.2,1,19
3,4,87,32.8343,200.6,1,19
3,4,90,35.4433,221.4,1,20
3,4,90,35.4465,220,1,20
3,4,90,35.44,220.6,1,20
3,4,90,35.4368,220,1,20
3,4,90,35.4498,221.2,1,20
3,4,90,35.4498,222.2,1,20
3,4,90,35.4335,220.4,1,20
3,4,90,35.453,220.8,1,20
3,4,90,35.4303,220.4,1,20
3,4,90,35.4628,222,1,20
3,4,90,35.4205,220,1,20
3,4,90,35.427,220,1,20
3,4,90,35.4465,220.4,1,20
3,4,90,35.4433,221,1,20
3,4,90,35.4335,220.8,1,20
3,4,90,35.4335,220,1,20
3,4,90,35.44,221,1,20
3,4,90,35.4303,220,1,20
3,4,90,35.4368,220,1,20
3,4,90,35.4465,220.2,1,20
3,4,90,35.4335,220.6,1,20
3,4,90,35.4498,221,1,20
3,4,90,35.4335,220.6,1,20
3,4,90,35.4433,220.2,1,20
3,4,90,35.4465,221.2,1,20
3,4,90,35.4368,220.4,1,20
3,4,90,35.4465,221.6,1,20
3,4,90,35.4303,220.4,1,20
3,4,90,35.427,220.6,1,20
3,4,90,35.4498,220.2,1,20
3,4,90,35.4465,220.6,1,20
3,4,90,35.4498,221.6,1,20
3,4,90,35.4172,220,1,20
3,4,90,35.4465,220.8,1,20
3,4,90,35.4693,221.8,1,20
3,4,90,35.4238,220.2,1,20
3,4,90,35.4595,222,1,20
3,4,90,35.4433,220.8,1,20
3,5,87,35.4595,180.204,0.98,21
3,5,87,35.4726,180,1,21
3,5,87,35.4888,181.6,1,21
3,5,87,35.4628,180,1,21
3,5,87,35.4856,180,1,21
3,5,87,35.4726,180,1,21
3,5,87,35.4921,180,1,21
3,5,87,35.466,180.2,1,21
3,5,87,35.4726,180,1,21
3,5,87,35.4758,180.4,1,21
3,5,87,35.4726,180,1,21
3,5,87,35.4856,180,1,21
3,5,87,35.4726,180.2,1,21
3,5,87,35.4921,180.4,1,21
3,5,87,35.4498,180,1,21
3,5,87,35.4758,180.2,1,21
3,5,87,35.453,180,1,21
3,5,87,35.4628,180.2,1,21
3,5,87,35.4563,180,1,21
3,5,87,35.4693,180.4,1,21
3,5,87,35.4921,180.2,1,21
3,5,87,35.4758,180.2,1,21
3,5,87,35.4693,180,1,21
3,5,87,35.4823,180.2,1,21
3,5,87,35.4595,180,1,21
3,5,87,35.4595,180.2,1,21
3,5,87,35.4953,180,1,21
3,5,87,35.4856,180.2,1,21
3,5,87,35.4433,180,0.98,21
3,5,87,35.4693,180.2,1,21
3,5,87,35.4498,180,1,21
3,5,87,35.466,180.4,1,21
3,5,87,35.4726,180,1,21
3,5,87,35.466,180,1,21
3,5,87,35.4563,180.6,1,21
3,5,87,35.4921,180,1,21
3,5,87,35.4921,180.4,1,21
3,5,87,35.4758,180.2,1,21
3,5,90,42.7748,220,1,22
3,5,90,42.7781,220.8,1,22
3,5,90,42.7879,220,1,22
3,5,90,42.7813,220,0.98,22
3,5,90,42.8106,220.8,1,22
3,5,90,42.7716,220,1,22
3,5,90,42.8009,221.6,1,22
3,5,90,42.8139,221.02,0.98,22
3,5,90,42.8139,220.8,1,22
3,5,90,42.7618,220,1,22
3,5,90,42.7846,220.2,1,22
3,5,90,42.7716,220,1,22
3,5,90,42.8139,220.2,1,22
3,5,90,42.7911,220.8,1,22
3,5,90,42.7879,220,0.98,22
3,5,90,42.7976,220,1,22
3,5,90,42.8041,221,1,22
3,5,90,42.8236,220.8,1,22
3,5,90,42.7716,220,1,22
3,5,90,42.7846,220,1,22
3,5,90,42.7781,220,0.98,22
3,5,90,42.8106,221.6,1,22
3,5,90,42.7879,220.2,1,22
3,5,90,42.7976,220,1,22
3,5,90,42.7846,220,1,22
3,5,90,42.7813,220,1,22
3,5,90,42.7846,220,1,22
3,5,90,42.7781,220,1,22
3,5,90,42.7813,220,1,22
3,5,90,42.7683,220,1,22
3,5,90,42.7976,220,1,22
3,5,90,42.7846,220,1,22
3,5,90,42.8074,220.8,1,22
3,5,90,42.8009,220.8,1,22
3,5,90,42.7944,220,1,22
3,5,90,42.7716,220,1,22
3,5,90,42.7781,220.2,1,22
3,5,90,42.8041,220.816,0.98,22
3,6,84,27.766,140.4,1,23
3,6,84,27.7888,140.408,0.98,23
3,6,84,27.7758,140.6,1,23
3,6,84,27.7953,140.6,1,23
3,6,84,27.7823,140.2,1,23
3,6,84,27.8116,141.8,1,23
3,6,84,27.7888,140.6,1,23
3,6,84,27.7823,140.4,1,23
3,6,84,27.7986,141,1,23
3,6,84,27.7953,140.4,1,23
3,6,84,27.7855,140.4,1,23
3,6,84,27.7986,141,1,23
3,6,84,27.7628,140.4,1,23
3,6,84,27.792,140.8,1,23
3,6,84,27.8246,140.8,1,23
3,6,84,27.8148,140.4,1,23
3,6,84,27.792,140.4,1,23
3,6,84,27.7888,140.4,1,23
3,6,84,27.8148,141,1,23
3,6,84,27.7986,140.4,1,23
3,6,84,27.7823,140.6,1,23
3,6,84,27.8051,140.6,1,23
3,6,84,27.779,140.8,1,23
3,6,84,27.7953,141,1,23
3,6,84,27.8213,140.8,1,23
3,6,84,27.8018,140.2,1,23
3,6,84,27.779,140.6,1,23
3,6,84,27.7855,140,1,23
3,6,84,27.8051,140.8,1,23
3,6,84,27.7855,140.4,1,23
3,6,84,27.7953,140.408,0.98,23
3,6,84,27.7693,140.2,1,23
3,6,84,27.8051,140.612,0.98,23
3,6,84,27.8181,140.2,1,23
3,6,84,27.779,140.2,1,23
3,6,84,27.7986,140.8,1,23
3,6,84,27.779,140.6,1,23
3,6,84,27.7986,140.6,1,23
3,6,87,33.1832,180,1,24
3,6,87,33.1702,180,1,24
3,6,87,33.1898,180.4,1,24
3,6,87,33.1865,180,1,24
3,6,87,33.1702,180.2,1,24
3,6,87,33.18,180,1,24
3,6,87,33.1865,180.4,1,24
3,6,87,33.1898,180,1,24
3,6,87,33.1767,180.4,1,24
3,6,87,33.18,180.4,1,24
3,6,87,33.1735,180,1,24
3,6,87,33.1637,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.167,180,0.98,24
3,6,87,33.1637,180,1,24
3,6,87,33.18,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.1735,180,1,24
3,6,87,33.1898,180,0.98,24
3,6,87,33.167,180,1,24
3,6,87,33.1898,180.8,1,24
3,6,87,33.18,180,1,24
3,6,87,33.1832,180,1,24
3,6,87,33.18,180,1,24
3,6,87,33.1767,180,1,24
3,6,87,33.1898,180,1,24
3,6,87,33.1963,180,1,24
3,6,87,33.18,180.4,1,24
3,6,87,33.18,180.408,0.98,24
3,6,87,33.1832,180,1,24
3,6,87,33.2028,180.2,1,24
3,6,87,33.1702,180,1,24
3,6,87,33.2028,180,1,24
3,6,87,33.1735,180.204,0.98,24
3,6,87,33.1832,180.4,1,24
3,6,87,33.1995,180.4,1,24
3,6,87,33.1898,180.4,1,24
3,6,87,33.18,180,1,24
3,6,90,42.0636,240,1,25
3,6,90,42.0701,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0864,240,1,25
3,6,90,42.0831,240,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0961,240.4,1,25
3,6,90,42.0831,240,1,25
3,6,90,42.0701,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0864,240.2,1,25
3,6,90,42.0864,240,1,25
3,6,90,42.0636,240,1,25
3,6,90,42.0604,240,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0929,240.2,1,25
3,6,90,42.0701,240,1,25
3,6,90,42.0799,240,0.98,25
3,6,90,42.0669,240,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0636,240,1,25
3,6,90,42.0701,240,1,25
3,6,90,42.0961,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0929,240,1,25
3,6,90,42.0701,240,1,25
3,6,90,42.0864,240,1,25
3,6,90,42.0831,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0604,240,1,25
3,6,90,42.0669,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0896,240.6,1,25
3,6,90,42.0734,240,1,25
3,6,90,42.0766,240,1,25
3,6,90,42.0701,240.2,1,25
3,6,90,42.0701,240,1,25
3,7,84,30.0553,170,1,26
3,7,84,30.0488,170.4,1,26
3,7,84,30.0521,170,1,26
3,7,84,30.0618,170.6,1,26
3,7,84,30.0781,170.408,0.98,26
3,7,84,30.0586,170.4,1,26
3,7,84,30.0391,170.2,1,26
3,7,84,30.0748,170.204,0.98,26
3,7,84,30.0716,170.204,0.98,26
3,7,84,30.0553,170,1,26
3,7,84,30.1041,171.2,1,26
3,7,84,30.0846,170,0.98,26
3,7,84,30.1139,171.4,1,26
3,7,84,30.0748,171,1,26
3,7,84,30.0683,170,1,26
3,7,84,30.0781,170.6,1,26
3,7,84,30.0683,170.8,1,26
3,7,84,30.0716,170.4,1,26
3,7,84,30.0683,170.4,1,26
3,7,84,30.1009,171.8,1,26
3,7,84,30.0553,170.6,1,26
3,7,84,30.0748,170.2,1,26
3,7,84,30.0879,170.4,1,26
3,7,84,30.0618,170.2,1,26
3,7,84,30.0553,170.4,1,26
3,7,84,30.0846,170.8,1,26
3,7,84,30.0716,170.612,0.98,26
3,7,84,30.0716,171,1,26
3,7,84,30.0651,171,1,26
3,7,84,30.0814,171,1,26
3,7,84,30.0814,170.2,1,26
3,7,84,30.0683,170.6,1,26
3,7,84,30.0911,170.6,1,26
3,7,84,30.0879,170.6,1,26
3,7,84,30.0488,170.6,1,26
3,7,84,30.0976,170.4,1,26
3,7,84,30.0879,170.8,1,26
3,7,84,30.0521,170.2,1,26
3,7,87,33.52,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.5135,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5135,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5233,190.2,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5363,190,1,27
3,7,87,33.5298,190,1,27
3,7,87,33.52,190,1,27
3,7,87,33.5265,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.533,190,1,27
3,7,87,33.5298,190.6,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5135,190,1,27
3,7,87,33.5363,190.4,1,27
3,7,87,33.5103,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.533,190,1,27
3,7,87,33.5428,190,1,27
3,7,87,33.5233,190,1,27
3,7,87,33.52,190.2,1,27
3,7,87,33.5265,190,1,27
3,7,87,33.5265,190,1,27
3,7,87,33.533,190,1,27
3,7,87,33.5395,190.2,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.52,190.2,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5265,190,1,27
3,7,87,33.5168,190,1,27
3,7,87,33.5428,190,1,27
3,7,87,33.5233,190,1,27
3,7,90,40.5259,260,1,28
3,7,90,40.5487,260.2,1,28
3,7,90,40.5389,260,1,28
3,7,90,40.5324,260,1,28
3,7,90,40.5487,260.6,1,28
3,7,90,40.5097,260,1,28
3,7,90,40.5487,260,1,28
3,7,90,40.5129,260,1,28
3,7,90,40.5324,260,1,28
3,7,90,40.5162,260,1,28
3,7,90,40.5454,260,1,28
3,7,90,40.5324,260,1,28
3,7,90,40.5552,260.2,1,28
3,7,90,40.5129,260,1,28
3,7,90,40.5389,260,1,28
3,7,90,40.5162,260,1,28
3,7,90,40.5162,260,0.98,28
3,7,90,40.5324,260,1,28
3,7,90,40.5422,260,1,28
3,7,90,40.5259,260,1,28
3,7,90,40.5357,260,1,28
3,7,90,40.5162,260,1,28
3,7,90,40.5227,260,1,28
3,7,90,40.5292,260,1,28
3,7,90,40.5194,260,1,28
3,7,90,40.5259,260.6,1,28
3,7,90,40.5259,260.2,1,28
3,7,90,40.5422,260,1,28
3,7,90,40.5715,260,1,28
3,7,90,40.5357,260,1,28
3,7,90,40.5357,260,1,28
3,7,90,40.5324,260,1,28
3,7,90,40.5129,260,1,28
3,7,90,40.5422,260,1,28
3,7,90,40.5227,260,1,28
3,7,90,40.5422,260,1,28
3,7,90,40.5324,260.2,1,28
3,7,90,40.4934,260,1,28
3,8,78,23.6478,131.429,0.98,29
3,8,78,23.6576,132.4,1,29
3,8,78,23.6413,131.8,1,29
3,8,78,23.6315,131.4,1,29
3,8,78,23.6315,132.2,1,29
3,8,78,23.6283,131,1,29
3,8,78,23.6543,131.4,1,29
3,8,78,23.625,132,1,29
3,8,78,23.6315,132,1,29
3,8,78,23.625,131.6,1,29
3,8,78,23.6803,132.6,1,29
3,8,78,23.6641,133.8,1,29
3,8,78,23.6543,132.4,1,29
3,8,78,23.6315,131.8,1,29
3,8,78,23.6771,132.6,1,29
3,8,78,23.6315,131.6,1,29
3,8,78,23.6348,131.837,0.98,29
3,8,78,23.6153,131.8,1,29
3,8,78,23.6283,131,1,29
3,8,78,23.6576,133.2,1,29
3,8,78,23.6283,131.875,0.96,29
3,8,78,23.6348,131.8,1,29
3,8,78,23.5958,130.8,1,29
3,8,78,23.638,131,1,29
3,8,78,23.6478,131.633,0.98,29
3,8,78,23.6315,131.6,1,29
3,8,78,23.6738,132.6,1,29
3,8,78,23.6283,131.4,1,29
3,8,78,23.6478,131.458,0.96,29
3,8,78,23.6315,131.6,1,29
3,8,78,23.6348,131.4,1,29
3,8,78,23.6576,131.633,0.98,29
3,8,78,23.6088,130.8,1,29
3,8,78,23.625,130.8,1,29
3,8,78,23.6283,132.245,0.98,29
3,8,78,23.6543,132.2,1,29
3,8,78,23.6445,131.4,1,29
3,8,78,23.638,131.429,0.98,29
3,8,81,22.1793,170,1,30
3,8,81,22.1988,170.4,1,30
3,8,81,22.2086,171.2,1,30
3,8,81,22.2183,170.8,1,30
3,8,81,22.2086,171.2,1,30
3,8,81,22.1956,171.2,1,30
3,8,81,22.2118,171,1,30
3,8,81,22.2021,171,1,30
3,8,81,22.1956,170.8,1,30
3,8,81,22.1858,170.2,1,30
3,8,81,22.1923,170.6,1,30
3,8,81,22.189,170.8,1,30
3,8,81,22.1988,170.612,0.98,30
3,8,81,22.189,170.2,1,30
3,8,81,22.2118,170.8,1,30
3,8,81,22.2021,170.4,1,30
3,8,81,22.2086,170.8,1,30
3,8,81,22.2086,170.6,1,30
3,8,81,22.2216,170.6,1,30
3,8,81,22.2216,172.2,1,30
3,8,81,22.2183,170.4,1,30
3,8,81,22.2183,170.833,0.96,30
3,8,81,22.2151,171.2,1,30
3,8,81,22.1988,170,1,30
3,8,81,22.1988,170.2,1,30
3,8,81,22.189,170.6,1,30
3,8,81,22.1988,170.6,1,30
3,8,81,22.2281,171.4,1,30
3,8,81,22.2086,171.2,1,30
3,8,81,22.2118,171,1,30
3,8,81,22.2216,170.6,1,30
3,8,81,22.1956,171.2,1,30
3,8,81,22.1858,170.2,1,30
3,8,81,22.189,171,1,30
3,8,81,22.2086,170.4,1,30
3,8,81,22.2053,171.25,0.96,30
3,8,81,22.1923,170.8,1,30
3,8,81,22.2216,170.6,1,30
3,8,84,31.1266,170.6,1,31
3,8,84,31.1201,170.2,1,31
3,8,84,31.1136,170.8,1,31
3,8,84,31.1234,170.2,1,31
3,8,84,31.1234,170,1,31
3,8,84,31.1234,170.2,1,31
3,8,84,31.1331,170.2,1,31
3,8,84,31.1364,170.2,1,31
3,8,84,31.1396,170.612,0.98,31
3,8,84,31.1364,170,1,31
3,8,84,31.1234,170,1,31
3,8,84,31.1624,170.8,1,31
3,8,84,31.1006,170.2,1,31
3,8,84,31.1266,170.2,1,31
3,8,84,31.1234,170.4,1,31
3,8,84,31.1234,170,1,31
3,8,84,31.1266,170,1,31
3,8,84,31.1234,170.2,1,31
3,8,84,31.1071,170.6,1,31
3,8,84,31.1071,170,1,31
3,8,84,31.1559,170.2,1,31
3,8,84,31.1299,170,0.98,31
3,8,84,31.1331,170.4,1,31
3,8,84,31.1461,171.2,1,31
3,8,84,31.1169,170.4,1,31
3,8,84,31.0973,170,1,31
3,8,84,31.0973,170.6,1,31
3,8,84,31.1364,170,1,31
3,8,84,31.1461,170.8,1,31
3,8,84,31.1234,170.6,1,31
3,8,84,31.1461,171,1,31
3,8,84,31.1331,170.6,1,31
3,8,84,31.1299,171.2,1,31
3,8,84,31.1169,171,1,31
3,8,84,31.1299,170.6,1,31
3,8,84,31.1461,172.4,1,31
3,8,84,31.1071,170.2,1,31
3,8,84,31.1494,170.8,1,31
3,8,90,43.4879,300.2,1,32
3,8,90,43.4782,300.2,1,32
3,8,90,43.4717,300,1,32
3,8,90,43.4782,300,0.98,32
3,8,90,43.4684,300.2,1,32
3,8,90,43.4717,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4749,300,1,32
3,8,90,43.4814,300,1,32
3,8,90,43.4782,300,1,32
3,8,90,43.4652,300,1,32
3,8,90,43.4619,300,1,32
3,8,90,43.4814,300,1,32
3,8,90,43.4749,300,1,32
3,8,90,43.4619,300.2,1,32
3,8,90,43.4652,300.6,1,32
3,8,90,43.4814,300,1,32
3,8,90,43.4944,300,1,32
3,8,90,43.4587,300,1,32
3,8,90,43.4749,300,1,32
3,8,90,43.4749,300,1,32
3,8,90,43.4554,300,1,32
3,8,90,43.4684,300.2,1,32
3,8,90,43.4652,300,1,32
3,8,90,43.4652,300,1,32
3,8,90,43.4782,300,1,32
3,8,90,43.4814,300.2,1,32
3,8,90,43.4717,300,1,32
3,8,90,43.4847,300,1,32
3,8,90,43.4554,300.2,1,32
3,8,90,43.4652,300,1,32
3,8,90,43.4749,300,1,32
3,8,90,43.4749,300,1,32
3,8,90,43.4782,300,1,32
3,8,90,43.4847,300,1,32
3,8,90,43.4619,300,1,32
3,8,90,43.4587,300,1,32
3,8,90,43.4619,300,1,32
2,1,60,14.1481,114.706,0.68,33
2,1,60,14.1449,116.667,0.6,33
2,1,60,14.1969,113.077,0.78,33
2,1,60,14.1937,114.324,0.74,33
2,1,60,14.1449,114.848,0.66,33
2,1,60,14.1839,113.5,0.8,33
2,1,60,14.1221,111.667,0.72,33
2,1,60,14.1937,112.857,0.7,33
2,1,60,14.1839,113.889,0.72,33
2,1,60,14.1709,112.857,0.84,33
2,1,60,14.1547,112.051,0.78,33
2,1,60,14.1742,114.865,0.74,33
2,1,60,14.2197,116.111,0.72,33
2,1,60,14.1579,113.871,0.62,33
2,1,60,14.2165,115.238,0.84,33
2,1,60,14.1677,116.452,0.62,33
2,1,60,14.1416,114.118,0.68,33
2,1,60,14.2034,115.405,0.74,33
2,1,60,14.1384,113.636,0.66,33
2,1,60,14.1612,113.333,0.72,33
2,1,60,14.1514,115.161,0.62,33
2,1,60,14.1677,115.714,0.7,33
2,1,60,14.1449,113.684,0.76,33
2,1,60,14.1319,115.161,0.62,33
2,1,60,14.2132,114.444,0.72,33
2,1,60,14.1774,114.865,0.74,33
2,1,60,14.1969,113.529,0.68,33
2,1,60,14.2002,112.857,0.84,33
2,1,60,14.1612,113.636,0.66,33
2,1,60,14.1937,113.889,0.72,33
2,1,60,14.1514,114.516,0.62,33
2,1,60,14.1481,110,0.68,33
2,1,60,14.1872,113.333,0.72,33
2,1,60,14.223,114.762,0.84,33
2,1,60,14.2197,113.256,0.86,33
2,1,60,14.1709,115.143,0.7,33
2,1,60,14.2425,115.5,0.8,33
2,1,60,14.1872,116.19,0.84,33
2,1,66,16.0812,110,0.84,34
2,1,66,16.0486,110.465,0.86,34
2,1,66,16.0616,110.976,0.82,34
2,1,66,16.0747,110,0.88,34
2,1,66,16.0779,110,0.8,34
2,1,66,16.0974,110.909,0.88,34
2,1,66,16.1072,110.455,0.88,34
2,1,66,16.1267,110.455,0.88,34
2,1,66,16.0779,110.465,0.86,34
2,1,66,16.1007,110,0.92,34
2,1,66,16.0519,111.081,0.74,34
2,1,66,16.0649,110,0.72,34
2,1,66,16.1332,110,0.92,34
2,1,66,16.0616,110,0.82,34
2,1,66,16.0942,110.435,0.92,34
2,1,66,16.0616,110.5,0.8,34
2,1,66,16.0486,111.429,0.84,34
2,1,66,16.1039,110,0.76,34
2,1,66,16.1072,110.816,0.98,34
2,1,66,16.0486,111.053,0.76,34
2,1,66,16.0779,110,0.78,34
2,1,66,16.0844,110.455,0.88,34
2,1,66,16.0942,110.93,0.86,34
2,1,66,16.0844,110,0.82,34
2,1,66,16.1007,110,0.92,34
2,1,66,16.0844,110,0.8,34
2,1,66,16.0942,110.488,0.82,34
2,1,66,16.0779,110.476,0.84,34
2,1,66,16.0551,110.455,0.88,34
2,1,66,16.0942,110,0.9,34
2,1,66,16.0974,110.952,0.84,34
2,1,66,16.0551,110,0.8,34
2,1,66,16.0486,110,0.86,34
2,1,66,16.0747,110.476,0.84,34
2,1,66,16.0616,110.513,0.78,34
2,1,66,16.0681,110,0.74,34
2,1,66,16.0974,110.476,0.84,34
2,1,66,16.1072,110,0.84,34
2,1,78,17.9686,110.476,0.84,35
2,1,78,17.9784,110,0.86,35
2,1,78,17.9816,110,0.9,35
2,1,78,17.9784,110.435,0.92,35
2,1,78,17.9524,110,0.9,35
2,1,78,17.9556,111.429,0.84,35
2,1,78,17.9816,110.87,0.92,35
2,1,78,17.9393,110,0.82,35
2,1,78,17.9556,110,0.92,35
2,1,78,17.9654,110.435,0.92,35
2,1,78,17.9979,110,0.96,35
2,1,78,17.9784,110.87,0.92,35
2,1,78,17.9524,110.455,0.88,35
2,1,78,17.9816,110.87,0.92,35
2,1,78,17.9881,110.444,0.9,35
2,1,78,18.0012,110.513,0.78,35
2,1,78,17.9654,110,0.94,35
2,1,78,17.9524,110,0.84,35
2,1,78,17.9621,110,0.98,35
2,1,78,17.9849,110,0.94,35
2,1,78,17.9393,110.455,0.88,35
2,1,78,17.9816,110,0.96,35
2,1,78,17.9491,110,0.86,35
2,1,78,17.9784,110.426,0.94,35
2,1,78,17.9719,110,0.94,35
2,1,78,17.9849,110,0.98,35
2,1,78,17.9719,110,0.92,35
2,1,78,17.9751,110.426,0.94,35
2,1,78,17.9719,110,0.94,35
2,1,78,17.9621,110.435,0.92,35
2,1,78,17.9621,110.976,0.82,35
2,1,78,17.9784,110.417,0.96,35
2,1,78,17.9654,110,0.86,35
2,1,78,17.9654,110.476,0.84,35
2,1,78,17.9751,110,0.92,35
2,1,78,17.9816,110,0.9,35
2,1,78,17.9459,110.488,0.82,35
2,1,78,17.9719,110,0.94,35
2,1,81,17.9589,110.476,0.84,36
2,1,81,17.9947,111.333,0.9,36
2,1,81,18.0012,110.833,0.96,36
2,1,81,17.9979,111.304,0.92,36
2,1,81,18.0012,111.304,0.92,36
2,1,81,17.9849,110.417,0.96,36
2,1,81,17.9881,111.778,0.9,36
2,1,81,17.9589,110.851,0.94,36
2,1,81,17.9881,110.851,0.94,36
2,1,81,17.9881,110.426,0.94,36
2,1,81,17.9914,110.444,0.9,36
2,1,81,18.0142,111.667,0.96,36
2,1,81,17.9881,110.833,0.96,36
2,1,81,18.0012,111.277,0.94,36
2,1,81,17.9589,111.277,0.94,36
2,1,81,18.0142,111.224,0.98,36
2,1,81,17.9784,111.739,0.92,36
2,1,81,17.9881,111.633,0.98,36
2,1,81,18.0109,111.818,0.88,36
2,1,81,17.9654,110.444,0.9,36
2,1,81,17.9914,111.778,0.9,36
2,1,81,17.9751,110.851,0.94,36
2,1,81,17.9654,110.444,0.9,36
2,1,81,17.9719,110.909,0.88,36
2,1,81,17.9881,110,0.96,36
2,1,81,17.9654,110.426,0.94,36
2,1,81,18.0077,110.417,0.96,36
2,1,81,17.9947,110,0.98,36
2,1,81,17.9784,110,0.94,36
2,1,81,17.9947,111.25,0.96,36
2,1,81,17.9719,110.408,0.98,36
2,1,81,17.9784,110.444,0.9,36
2,1,81,17.9914,111.6,1,36
2,1,81,17.9784,110.833,0.96,36
2,1,81,18.0077,112.041,0.98,36
2,1,81,17.9784,110.417,0.96,36
2,1,81,17.9621,110.455,0.88,36
2,1,81,18.0174,113.111,0.9,36
2,1,87,18.1582,122.553,0.94,37
2,1,87,18.1809,120.408,0.98,37
2,1,87,18.1614,120.408,0.98,37
2,1,87,18.1712,120.8,1,37
2,1,87,18.2005,121.739,0.92,37
2,1,87,18.1614,120.833,0.96,37
2,1,87,18.2102,121.277,0.94,37
2,1,87,18.1874,120.408,0.98,37
2,1,87,18.1712,120.833,0.96,37
2,1,87,18.2265,121.702,0.94,37
2,1,87,18.1842,122.449,0.98,37
2,1,87,18.1777,121.224,0.98,37
2,1,87,18.1842,121.277,0.94,37
2,1,87,18.1744,120.816,0.98,37
2,1,87,18.1744,120.8,1,37
2,1,87,18.2167,121.224,0.98,37
2,1,87,18.2005,122.128,0.94,37
2,1,87,18.1582,120.816,0.98,37
2,1,87,18.1777,121.667,0.96,37
2,1,87,18.1842,120.408,0.98,37
2,1,87,18.1679,120.426,0.94,37
2,1,87,18.1809,122.128,0.94,37
2,1,87,18.1647,120,0.98,37
2,1,87,18.1809,120.833,0.96,37
2,1,87,18.1744,121.702,0.94,37
2,1,87,18.1809,120.455,0.88,37
2,1,87,18.1874,120.8,1,37
2,1,87,18.2102,121.702,0.94,37
2,1,87,18.1549,121.739,0.92,37
2,1,87,18.1809,120.851,0.94,37
2,1,87,18.1744,121.633,0.98,37
2,1,87,18.1679,120.816,0.98,37
2,1,87,18.1842,121.633,0.98,37
2,1,87,18.1517,120,0.96,37
2,1,87,18.1777,120.816,0.98,37
2,1,87,18.2232,120.833,0.96,37
2,1,87,18.1842,122.174,0.92,37
2,1,87,18.1582,120.435,0.92,37
2,1,90,20.7899,162,1,38
2,1,90,20.7932,160.4,1,38
2,1,90,20.8029,160.833,0.96,38
2,1,90,20.7639,160,0.98,38
2,1,90,20.7964,161.224,0.98,38
2,1,90,20.7899,161.277,0.94,38
2,1,90,20.8062,160.816,0.98,38
2,1,90,20.7801,160.851,0.94,38
2,1,90,20.7866,160.833,0.96,38
2,1,90,20.7704,160.408,0.98,38
2,1,90,20.7834,160.816,0.98,38
2,1,90,20.7932,162.041,0.98,38
2,1,90,20.7834,160.8,1,38
2,1,90,20.8159,161.2,1,38
2,1,90,20.7866,160.833,0.96,38
2,1,90,20.8127,162.041,0.98,38
2,1,90,20.8127,162,1,38
2,1,90,20.7997,160.833,0.96,38
2,1,90,20.7834,160,0.96,38
2,1,90,20.7997,161.25,0.96,38
2,1,90,20.7801,160.426,0.94,38
2,1,90,20.7801,161.2,1,38
2,1,90,20.7834,161.25,0.96,38
2,1,90,20.7769,162.273,0.88,38
2,1,90,20.7964,160.8,1,38
2,1,90,20.7964,161.702,0.94,38
2,1,90,20.7834,160.8,1,38
2,1,90,20.7541,161.364,0.88,38
2,1,90,20.8159,161.224,0.98,38
2,1,90,20.7899,161.224,0.98,38
2,1,90,20.7704,160.408,0.98,38
2,1,90,20.7964,161.277,0.94,38
2,1,90,20.7801,161.224,0.98,38
2,1,90,20.7834,160.816,0.98,38
2,1,90,20.8062,162.4,1,38
2,1,90,20.7899,161.25,0.96,38
2,1,90,20.7834,160.851,0.94,38
2,1,90,20.7997,161.778,0.9,38
