A,C,P,B,L,R,LA
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,2,90,28.782,200,1,11
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,60,18.6584,110,1,12
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,81,20.5784,100,1,13
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,84,19.8802,160,1,14
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,87,23.8967,160,1,15
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,3,90,26.862,200,1,16
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,81,18.835,120,1,17
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,84,23.8967,160,1,18
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,87,32.7985,200,1,19
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,4,90,35.4107,220,1,20
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,87,35.4107,180,1,21
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
